Name,Version,Need Pedigree Review,Reason,Review Level,License Types,Declared License,License Status,Path,Short Name,Previously Declared,Repository URL,Copyright
is-glob,2.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,dustjs-linkedin/node_modules/is-glob,is-glob,,https://github.com/jonschlinkert/is-glob,Copyright (c) 2014-2015- Jon Schlinkert.
is-glob,3.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,glob-parent/node_modules/is-glob,is-glob,,https://github.com/jonschlinkert/is-glob,Copyright (c) 2014-2016- Jon Schlinkert.
is-glob,4.0.1,false,Exempt - Version closely related to 4.0.0,2,MIT,MIT,Approved,is-glob,is-glob,,https://github.com/micromatch/is-glob,Copyright (c) 2014-2017- Jon Schlinkert.
is-number,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,expand-range/node_modules/is-number,is-number,,https://github.com/jonschlinkert/is-number,Copyright (c) 2014-2015- Jon Schlinkert.
is-number,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-number,is-number,,https://github.com/jonschlinkert/is-number,Copyright (c) 2014-2016- Jon Schlinkert
is-number,4.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,randomatic/node_modules/is-number,is-number,,https://github.com/jonschlinkert/is-number,Copyright (c) 2014-2017- Jon Schlinkert.
is-path-cwd,2.2.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,is-path-cwd,is-path-cwd,,https://github.com/sindresorhus/is-path-cwd,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
is-path-in-cwd,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-path-in-cwd,is-path-in-cwd,,https://github.com/sindresorhus/is-path-in-cwd,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
is-path-inside,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-path-inside,is-path-inside,,https://github.com/sindresorhus/is-path-inside,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
is-plain-object,2.0.4,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-plain-object,is-plain-object,,https://github.com/jonschlinkert/is-plain-object,Copyright (c) 2014-2017- Jon Schlinkert.
is-posix-bracket,0.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-posix-bracket,is-posix-bracket,,https://github.com/jonschlinkert/is-posix-bracket,Copyright (c) 2015-2016- Jon Schlinkert.
is-primitive,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-primitive,is-primitive,,https://github.com/jonschlinkert/is-primitive,Copyright (c) 2014-2015- Jon Schlinkert.
is-regex,1.0.4,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-regex,is-regex,,https://github.com/ljharb/is-regex,Copyright (c) 2014 Jordan Harband
is-stream,1.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-stream,is-stream,,https://github.com/sindresorhus/is-stream,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
is-symbol,1.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-symbol,is-symbol,,https://github.com/ljharb/is-symbol,Copyright (c) 2015 Jordan Harband
is-typedarray,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-typedarray,is-typedarray,,https://github.com/hughsk/is-typedarray,
is-windows,1.0.2,false,Exempt - Version closely related to 1.0.0,2,MIT,MIT,Approved,is-windows,is-windows,,https://github.com/jonschlinkert/is-windows,Copyright (c) 2015-2018- Jon Schlinkert.
is-wsl,1.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-wsl,is-wsl,,https://github.com/sindresorhus/is-wsl,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
isarray,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/isarray,isarray,,https://github.com/juliangruber/isarray,Copyright (c) 2013 Julian Gruber &lt;julian@juliangruber.com&gt;
isexe,2.0.0,false,Previously pedigree reviewed,2,ISC,ISC,Approved,isexe,isexe,,https://github.com/isaacs/isexe,Copyright (c) Isaac Z. Schlueter and Contributors
isobject,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,expand-range/node_modules/isobject,isobject,,https://github.com/jonschlinkert/isobject,Copyright (c) 2014-2016- Jon Schlinkert.
isobject,3.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,isobject,isobject,,https://github.com/jonschlinkert/isobject,Copyright (c) 2014-2017- Jon Schlinkert.
isstream,0.1.2,false,Exempt - Expected license matched,2,MIT,MIT,Approved,isstream,isstream,,https://github.com/rvagg/isstream,Copyright (c) 2015 Rod Vagg
iterall,1.2.2,false,Exempt - Expected license matched,2,MIT,MIT,Approved,iterall,iterall,NOT FOUND,https://github.com/leebyron/iterall,Copyright (c) 2016 Lee Byron
jest-worker,24.9.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,jest-worker,jest-worker,NOT FOUND,https://github.com/facebook/jest,Copyright (c) Facebook- Inc. and its affiliates.
jmespath,0.15.0,false,Previously pedigree reviewed,2,Apache-2.0 NAIST,,Approved,jmespath,jmespath,,https://github.com/jmespath/jmespath.js,Copyright 2014 James Saryerwinnie
js-tokens,4.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,js-tokens,js-tokens,,https://github.com/lydell/js-tokens,Copyright (c) 2014- 2015- 2016- 2017- 2018 Simon Lydell
js-yaml,3.13.1,false,Exempt - Version closely related to 3.13.0,2,MIT,MIT,Approved,js-yaml,js-yaml,,https://github.com/nodeca/js-yaml,Copyright (C) 2011-2015 by Vitaly Puzrin
jsbn,0.1.1,false,Exempt - Version closely related to 0.1.0,2,KEYWORD MIT Other-Approved UNKNOWN,MIT,Needs Review,jsbn,jsbn,,https://github.com/andyperlitch/jsbn,* Copyright (c) 2003-2005  Tom Wu  * All Rights Reserved.
json-parse-better-errors,1.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,json-parse-better-errors,json-parse-better-errors,,https://github.com/zkat/json-parse-better-errors,Copyright 2017 Kat Marchán
json-schema,0.2.3,false,Previously pedigree reviewed,2,,,No license information available,json-schema,json-schema,,https://github.com/kriszyp/json-schema,
json-schema-traverse,0.4.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,json-schema-traverse,json-schema-traverse,,https://github.com/epoberezkin/json-schema-traverse,Copyright (c) 2017 Evgeny Poberezkin
json-stringify-safe,5.0.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,json-stringify-safe,json-stringify-safe,,https://github.com/isaacs/json-stringify-safe,Copyright (c) Isaac Z. Schlueter and Contributors
json3,3.3.3,true,New version and not exempt,,MIT UNKNOWN,MIT,Needs Review,json3,json3,,https://bestiejs.github.io/json3,Copyright (c) 2012-2015 Kit Cambridge.
json5,0.5.1,false,Exempt - Version closely related to 0.5.0,2,MIT X11,MIT,Approved,svg-inline-loader/node_modules/json5,json5,,http://json5.org/,Copyright (c) 2012-2016 Aseem Kishore- and [others](https://github.com/aseemk/json5/contributors).
json5,1.0.1,false,Previously pedigree reviewed,2,MIT UNKNOWN,MIT,Needs Review,json5,json5,,http://json5.org/,Copyright (c) 2012-2018 Aseem Kishore- and [others].
jsonfile,4.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,jsonfile,jsonfile,,https://github.com/jprichardson/node-jsonfile,Copyright (c) 2012-2015- JP Richardson <jprichardson@gmail.com>
jsprim,1.4.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,jsprim,jsprim,,https://github.com/joyent/node-jsprim,Copyright (c) 2012- Joyent- Inc. All rights reserved.
killable,1.0.1,false,Exempt - Version closely related to 1.0.0,2,ISC,ISC,Approved,killable,killable,,https://github.com/marten-de-vries/killable,Copyright 2014 Marten de Vries
kind-of,3.2.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,dustjs-linkedin/node_modules/kind-of,kind-of,,https://github.com/jonschlinkert/kind-of,Copyright (c) 2014-2017- Jon Schlinkert
kind-of,4.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,has-values/node_modules/kind-of,kind-of,,https://github.com/jonschlinkert/kind-of,Copyright (c) 2014-2017- Jon Schlinkert
kind-of,5.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-descriptor/node_modules/kind-of,kind-of,,https://github.com/jonschlinkert/kind-of,Copyright (c) 2014-2017- Jon Schlinkert.
kind-of,6.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,kind-of,kind-of,,https://github.com/jonschlinkert/kind-of,Copyright (c) 2014-2017- Jon Schlinkert.
lcid,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,lcid,lcid,,https://github.com/sindresorhus/lcid,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
lcid,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,webpack-cli/node_modules/lcid,lcid,,https://github.com/sindresorhus/lcid,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
loader-runner,2.4.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,loader-runner,loader-runner,,https://github.com/webpack/loader-runner,Copyright (c) Tobias Koppers @sokra
loader-utils,0.2.17,false,Exempt - Version closely related to 0.2.16,2,MIT,MIT,Approved,svg-inline-loader/node_modules/loader-utils,loader-utils,,https://github.com/webpack/loader-utils,Copyright (c) 2012 - 2015 Tobias Koppers
loader-utils,1.2.3,false,Previously pedigree reviewed,2,MIT,MIT,Approved,loader-utils,loader-utils,,https://github.com/webpack/loader-utils,Copyright JS Foundation and other contributors
locate-path,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,import-local/node_modules/locate-path,locate-path,,https://github.com/sindresorhus/locate-path,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
locate-path,5.0.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,locate-path,locate-path,,https://github.com/sindresorhus/locate-path,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
lodash,4.17.15,false,Exempt - Version closely related to 4.17.11,2,CC0-1.0 KEYWORD MIT UNKNOWN,MIT,Needs Review,lodash,lodash,,https://lodash.com/,Copyright OpenJS Foundation and other contributors <https://openjsf.org/>
lodash.debounce,4.0.8,false,Previously pedigree reviewed,2,CC0-1.0 KEYWORD MIT UNKNOWN,MIT,Needs Review,lodash.debounce,lodash.debounce,,https://lodash.com/,Copyright jQuery Foundation and other contributors <https://jquery.org/>
lodash.isequal,4.5.0,false,Previously pedigree reviewed,2,CC0-1.0 KEYWORD MIT UNKNOWN,MIT,Needs Review,lodash.isequal,lodash.isequal,,https://lodash.com/,Copyright JS Foundation and other contributors <https://js.foundation/>
lodash.omit,4.5.0,false,Previously pedigree reviewed,2,CC0-1.0 KEYWORD MIT UNKNOWN,MIT,Needs Review,lodash.omit,lodash.omit,,https://lodash.com/,Copyright jQuery Foundation and other contributors <https://jquery.org/>
loglevel,1.6.4,false,Exempt - Version closely related to 1.6.1,2,MIT,MIT,Approved,loglevel,loglevel,NOT FOUND,https://github.com/pimterry/loglevel,Copyright (c) 2013 Tim Perry
loose-envify,1.4.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,loose-envify,loose-envify,,https://github.com/zertosh/loose-envify,Copyright (c) 2015 Andres Suarez <zertosh@gmail.com>
lru-cache,5.1.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,lru-cache,lru-cache,,https://github.com/isaacs/node-lru-cache,Copyright (c) Isaac Z. Schlueter and Contributors
make-dir,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,webpack/node_modules/make-dir,make-dir,,https://github.com/sindresorhus/make-dir,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
make-dir,3.0.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,make-dir,make-dir,,https://github.com/sindresorhus/make-dir,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
mamacro,0.0.3,false,Previously pedigree reviewed,2,,MIT,Approved | Reference Only,mamacro,mamacro,,,
map-age-cleaner,0.1.3,false,Previously pedigree reviewed,2,MIT,MIT,Approved,map-age-cleaner,map-age-cleaner,,https://github.com/SamVerschueren/map-age-cleaner,Copyright (c) Sam Verschueren <sam.verschueren@gmail.com> (github.com/SamVerschueren)
map-cache,0.2.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,map-cache,map-cache,,https://github.com/jonschlinkert/map-cache,Copyright (c) 2015-2016- Jon Schlinkert.
map-visit,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,map-visit,map-visit,,https://github.com/jonschlinkert/map-visit,Copyright (c) 2015-2017- Jon Schlinkert
marked,0.7.0,false,Previously pedigree reviewed,2,BSD-3-Clause KEYWORD MIT UNKNOWN,MIT,Needs Review,marked,marked,NOT FOUND,https://marked.js.org,Copyright (c) 2011-2018- Christopher Jeffrey (https://github.com/chjj/)
math-random,1.0.4,false,Exempt - Version closely related to 1.0.1,2,MIT,MIT,Approved,math-random,math-random,NOT FOUND,https://github.com/michaelrhodes/math-random,
md5.js,1.3.5,false,Exempt - Version closely related to 1.3.4,2,MIT,MIT,Approved,md5.js,md5.js,,https://github.com/crypto-browserify/md5.js,Copyright (c) 2016 Kirill Fomichev
media-typer,0.3.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/media-typer,media-typer,,,Copyright (c) 2014 Douglas Christopher Wilson
mem,4.3.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,mem,mem,,https://github.com/sindresorhus/mem,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
memory-fs,0.4.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,memory-fs,memory-fs,,https://github.com/webpack/memory-fs,
memory-fs,0.5.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,enhanced-resolve/node_modules/memory-fs,memory-fs,NOT FOUND,https://github.com/webpack/memory-fs,Copyright JS Foundation and other contributors
merge-descriptors,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/merge-descriptors,merge-descriptors,,,Copyright (c) 2013 Jonathan Ong <me@jongleberry.com>
merge-stream,2.0.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,merge-stream,merge-stream,NOT FOUND,https://github.com/grncdr/merge-stream,Copyright (c) Stephen Sugden <me@stephensugden.com> (stephensugden.com)
methods,1.1.2,false,Exempt - Expected license matched,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/methods,methods,,,Copyright (c) 2013-2014 TJ Holowaychuk <tj@vision-media.ca>
micromatch,2.3.11,false,Exempt - Version closely related to 2.3.7,2,MIT,MIT,Approved,dustjs-linkedin/node_modules/micromatch,micromatch,,https://github.com/jonschlinkert/micromatch,Copyright (c) 2014-2015- Jon Schlinkert.
micromatch,3.1.10,false,Exempt - Version closely related to 3.1.4,2,MIT,MIT,Approved,micromatch,micromatch,,https://github.com/micromatch/micromatch,Copyright (c) 2014-2018- Jon Schlinkert.
miller-rabin,4.0.1,false,Exempt - Version closely related to 4.0.0,2,MIT,MIT,Approved,miller-rabin,miller-rabin,,https://github.com/indutny/miller-rabin,Copyright Fedor Indutny- 2014.
mime,1.4.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,express/node_modules/mime,mime,,https://github.com/broofa/node-mime,Copyright (c) 2010 Benjamin Thomas- Robert Kieffer
mime,1.6.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/mime,mime,,,Copyright (c) 2010 Benjamin Thomas- Robert Kieffer
mime,2.4.4,false,Exempt - Version closely related to 2.4.0,2,MIT,MIT,Approved,webpack-dev-middleware/node_modules/mime,mime,,https://github.com/broofa/node-mime,Copyright (c) 2010 Benjamin Thomas- Robert Kieffer
mime-db,1.40.0,false,Previously pedigree reviewed,2,AML MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/mime-db,mime-db,,,Copyright (c) 2014 Jonathan Ong me@jongleberry.com
mime-types,2.1.24,false,Exempt - Version closely related to 2.1.11,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/mime-types,mime-types,,,Copyright (c) 2014 Jonathan Ong <me@jongleberry.com>
mimic-fn,2.1.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,mimic-fn,mimic-fn,,https://github.com/sindresorhus/mimic-fn,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
mimic-response,2.0.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,mimic-response,mimic-response,NOT FOUND,https://github.com/sindresorhus/mimic-response,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
minimalistic-assert,1.0.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,minimalistic-assert,minimalistic-assert,,https://github.com/calvinmetcalf/minimalistic-assert,Copyright 2015 Calvin Metcalf
minimalistic-crypto-utils,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,minimalistic-crypto-utils,minimalistic-crypto-utils,,https://github.com/indutny/minimalistic-crypto-utils,Copyright Fedor Indutny- 2017.
minimatch,3.0.4,false,Exempt - Version closely related to 3.0.3,2,ISC,ISC,Approved,fsevents/node_modules/minimatch,minimatch,,https://github.com/isaacs/minimatch,Copyright (c) Isaac Z. Schlueter and Contributors
minimist,0.0.8,false,Exempt - Version closely related to 0.0.10,2,MIT,MIT,Approved,fsevents/node_modules/minimist,minimist,,https://github.com/substack/minimist,
minimist,1.2.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/rc/node_modules/minimist,minimist,,https://github.com/substack/minimist,
minipass,2.3.5,false,Exempt - Version closely related to 2.3.3,2,ISC,ISC,Approved,fsevents/node_modules/minipass,minipass,,https://github.com/isaacs/minipass,Copyright (c) npm- Inc. and Contributors
minizlib,1.2.1,false,Previously pedigree reviewed,2,MIT UNKNOWN,MIT,Needs Review,fsevents/node_modules/minizlib,minizlib,,https://github.com/isaacs/minizlib,Copyright Isaac Z. Schlueter and Contributors
mississippi,3.0.0,false,Previously pedigree reviewed,2,BSD-2-Clause,BSD-2-Clause,Approved,mississippi,mississippi,,https://github.com/maxogden/mississippi,
mixin-deep,1.3.2,false,Exempt - Version closely related to 1.3.0,2,MIT,MIT,Approved,mixin-deep,mixin-deep,,https://github.com/jonschlinkert/mixin-deep,Copyright (c) 2014-2015- 2017- Jon Schlinkert.
mkdirp,0.5.1,false,Previously pedigree reviewed,2,UNKNOWN X11,MIT,Needs Review,fsevents/node_modules/mkdirp,mkdirp,,https://github.com/substack/node-mkdirp,Copyright 2010 James Halliday (mail@substack.net)
moment,2.24.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,moment,moment,,http://momentjs.com,Copyright (c) JS Foundation and other contributors
monaco-editor,0.14.3,true,New version and not exempt,,Apache-2.0 MIT PostgreSQL,MIT,Approved,monaco-editor,monaco-editor,,https://github.com/Microsoft/monaco-editor,Copyright (c) 2016 - present Microsoft Corporation
monorepo-symlink-test,0.0.0,false,Previously pedigree reviewed,2,,MIT,Approved | Reference Only,resolve/test/resolver/multirepo,monorepo-symlink-test,,,
morgan,1.9.1,false,Exempt - Version closely related to 1.9.0,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/morgan,morgan,,,Copyright (c) 2014 Jonathan Ong <me@jongleberry.com>
move-concurrently,1.0.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,move-concurrently,move-concurrently,,https://www.npmjs.com/package/move-concurrently,Copyright (c) 2017- Rebecca Turner
ms,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/body-parser/node_modules/ms,ms,,,Copyright (c) 2016 Zeit- Inc.
ms,2.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/send/node_modules/ms,ms,,,Copyright (c) 2016 Zeit- Inc.
ms,2.1.2,false,Exempt - Version closely related to 2.1.1,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/ms,ms,,,Copyright (c) 2016 Zeit- Inc.
multicast-dns,6.2.3,false,Previously pedigree reviewed,2,MIT,MIT,Approved,multicast-dns,multicast-dns,,https://github.com/mafintosh/multicast-dns,Copyright (c) 2015 Mathias Buus
multicast-dns-service-types,1.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,multicast-dns-service-types,multicast-dns-service-types,,https://github.com/mafintosh/multicast-dns-service-types,Copyright (c) 2015 Mathias Buus
mylib,0.0.0,true,New package and not exempt,,,ISC,Approved | Reference Only,resolve/test/resolver/nested_symlinks/mylib,mylib,NOT FOUND,,
nan,2.14.0,false,Previously pedigree reviewed,2,MIT UNKNOWN,MIT,Needs Review,nan,nan,,https://github.com/nodejs/nan,Copyright (c) 2018 NAN contributors
nanomatch,1.2.13,false,Exempt - Version closely related to 1.2.6,2,MIT,MIT,Approved,nanomatch,nanomatch,,https://github.com/micromatch/nanomatch,Copyright (c) 2016-2018- Jon Schlinkert.
napi-build-utils,1.0.0,false,Previously pedigree reviewed,2,MIT,,Approved,napi-build-utils/napi-build-utils-1.0.0.tgz/napi-build-utils-1.0.0.tar/package/napi-build-utils-1.0.0.tgz/napi-build-utils-1.0.0.tar/package/napi-build-utils-1.0.0.tgz,napi-build-utils,,https://github.com/inspiredware/napi-build-utils,Copyright (c) 2018 inspiredware
napi-build-utils,1.0.1,false,Exempt - Version closely related to 1.0.0,2,MIT,MIT,Approved,napi-build-utils,napi-build-utils,,https://github.com/inspiredware/napi-build-utils,Copyright (c) 2018 inspiredware
nconf,0.10.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,nconf,nconf,,https://github.com/flatiron/nconf,Copyright (C) 2011 Charlie Robbins and the Contributors.
needle,2.3.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/needle,needle,,https://github.com/tomas/needle,Copyright (c) Fork- Ltd.
needle,2.4.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,needle,needle,,https://github.com/tomas/needle,Copyright (c) Fork- Ltd.
negotiator,0.6.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/negotiator,negotiator,,,Copyright (c) 2012-2014 Federico Romero
neo-async,2.6.1,false,Exempt - Version closely related to 2.6.0,2,MIT UNKNOWN,MIT,Needs Review,neo-async,neo-async,,https://github.com/suguru03/neo-async,Copyright (c) 2014-2018 Suguru Motegi
nice-try,1.0.5,false,Previously pedigree reviewed,2,MIT,MIT,Approved,nice-try,nice-try,,https://github.com/electerious/nice-try,Copyright (c) 2018 Tobias Reich
node-abi,2.12.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,node-abi,node-abi,NOT FOUND,https://github.com/lgeiger/node-abi,Copyright (c) 2016 Lukas Geiger
node-forge,0.9.0,true,New version and not exempt,,BSD-3-Clause GPL-2.0 KEYWORD MIT Other-Approved UNKNOWN,BSD-3-Clause|GPL-2.0,Needs Review | Needs Legal Approval,node-forge,node-forge,NOT FOUND,https://github.com/digitalbazaar/forge,Copyright (c) 2010- Digital Bazaar- Inc. All rights reserved.
node-forge-flash,0.0.0,false,Previously pedigree reviewed,2,,BSD-3-Clause|GPL-2.0,Needs Review | Reference Only,node-forge/flash,node-forge-flash,NOT FOUND,https://github.com/digitalbazaar/forge,
node-libs-browser,2.2.1,false,Exempt - Version closely related to 2.2.0,2,MIT,MIT,Approved,node-libs-browser,node-libs-browser,,http://github.com/webpack/node-libs-browser,Copyright (c) 2012 Tobias Koppers
node-pre-gyp,0.12.0,false,Exempt - Expected license matched,2,BSD-3-Clause,BSD-3-Clause,Approved,fsevents/node_modules/node-pre-gyp,node-pre-gyp,,https://github.com/mapbox/node-pre-gyp,Copyright (c)- Mapbox  All rights reserved.
node-pty-prebuilt-multiarch,0.9.0,true,New package and not exempt,,MIT Other-Approved X11,MIT,Approved,node-pty-prebuilt-multiarch,node-pty-prebuilt-multiarch,NOT FOUND,https://github.com/oznu/node-pty-prebuilt-multiarch,Copyright (c) 2011-2016 Ryan Prichard
noop-logger,0.1.1,false,Previously pedigree reviewed,2,,MIT,Approved | Reference Only,noop-logger,noop-logger,,https://github.com/segmentio/noop-logger,
nopt,4.0.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,fsevents/node_modules/nopt,nopt,,https://github.com/npm/nopt,Copyright (c) Isaac Z. Schlueter and Contributors
normalize-path,2.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,anymatch/node_modules/normalize-path,normalize-path,,https://github.com/jonschlinkert/normalize-path,Copyright (c) 2014-2017- Jon Schlinkert
normalize-path,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,normalize-path,normalize-path,,https://github.com/jonschlinkert/normalize-path,Copyright (c) 2014-2018- Jon Schlinkert.
npm-bundled,1.0.6,false,Exempt - Version closely related to 1.0.3,2,ISC,ISC,Approved,fsevents/node_modules/npm-bundled,npm-bundled,,https://github.com/npm/npm-bundled,Copyright (c) npm- Inc. and Contributors
npm-packlist,1.4.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,fsevents/node_modules/npm-packlist,npm-packlist,,https://www.npmjs.com/package/npm-packlist,Copyright (c) Isaac Z. Schlueter and Contributors
npm-run-path,2.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,npm-run-path,npm-run-path,,https://github.com/sindresorhus/npm-run-path,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
npmlog,4.1.2,false,Exempt - Version closely related to 4.1.0,2,ISC,ISC,Approved,fsevents/node_modules/npmlog,npmlog,,https://github.com/npm/npmlog,Copyright (c) Isaac Z. Schlueter and Contributors
number-is-nan,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/number-is-nan,number-is-nan,,https://github.com/sindresorhus/number-is-nan,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
nw-pre-gyp-module-test,0.0.1,false,Previously pedigree reviewed,2,,,No license information available,fsevents/node_modules/node-pre-gyp/lib/util/nw-pre-gyp,nw-pre-gyp-module-test,,,
oauth-sign,0.9.0,false,Previously pedigree reviewed,2,Apache-2.0,Apache-2.0,Approved,oauth-sign,oauth-sign,,https://github.com/mikeal/oauth-sign,
object-assign,4.1.1,false,Exempt - Version closely related to 4.1.0,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/object-assign,object-assign,,,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
object-copy,0.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,object-copy,object-copy,,https://github.com/jonschlinkert/object-copy,Copyright (c) 2016- Jon Schlinkert.
object-inspect,1.6.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,object-inspect,object-inspect,NOT FOUND,https://github.com/substack/object-inspect,
object-is,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,object-is,object-is,NOT FOUND,https://github.com/ljharb/object-is,Copyright (c) 2014 Jordan Harband
object-keys,1.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,object-keys,object-keys,,https://github.com/ljharb/object-keys,Copyright (C) 2013 Jordan Harband
object-visit,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,object-visit,object-visit,,https://github.com/jonschlinkert/object-visit,Copyright (c) 2015- 2017- Jon Schlinkert
