Name,Version,Need Pedigree Review,Reason,Review Level,License Types,Declared License,License Status,Path,Short Name,Previously Declared,Repository URL,Copyright
map-age-cleaner,0.1.3,false,Previously pedigree reviewed,2,MIT,MIT,Approved,map-age-cleaner,map-age-cleaner,,https://github.com/SamVerschueren/map-age-cleaner,Copyright (c) Sam Verschueren <sam.verschueren@gmail.com> (github.com/SamVerschueren)
map-cache,0.2.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,map-cache,map-cache,,https://github.com/jonschlinkert/map-cache,Copyright (c) 2015-2016- Jon Schlinkert.
map-visit,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,map-visit,map-visit,,https://github.com/jonschlinkert/map-visit,Copyright (c) 2015-2017- Jon Schlinkert
md5.js,1.3.5,false,Exempt - Version closely related to 1.3.4,2,MIT,MIT,Approved,md5.js,md5.js,,https://github.com/crypto-browserify/md5.js,Copyright (c) 2016 Kirill Fomichev
media-typer,0.3.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/media-typer,media-typer,,,Copyright (c) 2014 Douglas Christopher Wilson
mem,4.3.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,mem,mem,,https://github.com/sindresorhus/mem,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
memory-fs,0.4.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,memory-fs,memory-fs,,https://github.com/webpack/memory-fs,
merge-descriptors,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/merge-descriptors,merge-descriptors,,,Copyright (c) 2013 Jonathan Ong <me@jongleberry.com>
methods,1.1.2,false,Exempt - Expected license matched,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/methods,methods,,,Copyright (c) 2013-2014 TJ Holowaychuk <tj@vision-media.ca>
micromatch,2.3.11,false,Exempt - Version closely related to 2.3.7,2,MIT,MIT,Approved,dustjs-linkedin/node_modules/micromatch,micromatch,,https://github.com/jonschlinkert/micromatch,Copyright (c) 2014-2015- Jon Schlinkert.
micromatch,3.1.10,false,Exempt - Version closely related to 3.1.4,2,MIT,MIT,Approved,micromatch,micromatch,,https://github.com/micromatch/micromatch,Copyright (c) 2014-2018- Jon Schlinkert.
miller-rabin,4.0.1,false,Exempt - Version closely related to 4.0.0,2,MIT,MIT,Approved,miller-rabin,miller-rabin,,https://github.com/indutny/miller-rabin,Copyright Fedor Indutny- 2014.
mime,1.4.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,express/node_modules/mime,mime,,https://github.com/broofa/node-mime,Copyright (c) 2010 Benjamin Thomas- Robert Kieffer
mime,1.6.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/mime,mime,,,Copyright (c) 2010 Benjamin Thomas- Robert Kieffer
mime,2.4.4,false,Exempt - Version closely related to 2.4.0,2,MIT,MIT,Approved,webpack-dev-middleware/node_modules/mime,mime,,https://github.com/broofa/node-mime,Copyright (c) 2010 Benjamin Thomas- Robert Kieffer
mime-db,1.40.0,false,Previously pedigree reviewed,2,AML MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/mime-db,mime-db,,,Copyright (c) 2014 Jonathan Ong me@jongleberry.com
mime-types,2.1.24,false,Exempt - Version closely related to 2.1.11,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/mime-types,mime-types,,,Copyright (c) 2014 Jonathan Ong <me@jongleberry.com>
mimic-fn,2.1.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,mimic-fn,mimic-fn,,https://github.com/sindresorhus/mimic-fn,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
minimalistic-assert,1.0.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,minimalistic-assert,minimalistic-assert,,https://github.com/calvinmetcalf/minimalistic-assert,Copyright 2015 Calvin Metcalf
minimalistic-crypto-utils,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,minimalistic-crypto-utils,minimalistic-crypto-utils,,https://github.com/indutny/minimalistic-crypto-utils,Copyright Fedor Indutny- 2017.
minimatch,3.0.4,false,Exempt - Version closely related to 3.0.3,2,ISC,ISC,Approved,fsevents/node_modules/minimatch,minimatch,,https://github.com/isaacs/minimatch,Copyright (c) Isaac Z. Schlueter and Contributors
minimist,0.0.8,false,Exempt - Version closely related to 0.0.10,2,MIT,MIT,Approved,fsevents/node_modules/minimist,minimist,,https://github.com/substack/minimist,
minimist,1.2.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/rc/node_modules/minimist,minimist,,https://github.com/substack/minimist,
minipass,2.3.5,false,Exempt - Version closely related to 2.3.3,2,ISC,ISC,Approved,fsevents/node_modules/minipass,minipass,,https://github.com/isaacs/minipass,Copyright (c) npm- Inc. and Contributors
minizlib,1.2.1,false,Previously pedigree reviewed,2,MIT UNKNOWN,MIT,Needs Review,fsevents/node_modules/minizlib,minizlib,,https://github.com/isaacs/minizlib,Copyright Isaac Z. Schlueter and Contributors
mississippi,3.0.0,false,Previously pedigree reviewed,2,BSD-2-Clause,BSD-2-Clause,Approved,mississippi,mississippi,,https://github.com/maxogden/mississippi,
mixin-deep,1.3.2,false,Exempt - Version closely related to 1.3.0,2,MIT,MIT,Approved,mixin-deep,mixin-deep,,https://github.com/jonschlinkert/mixin-deep,Copyright (c) 2014-2015- 2017- Jon Schlinkert.
mkdirp,0.5.1,false,Previously pedigree reviewed,2,UNKNOWN X11,MIT,Needs Review,fsevents/node_modules/mkdirp,mkdirp,,https://github.com/substack/node-mkdirp,Copyright 2010 James Halliday (mail@substack.net)
moment,2.24.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,moment,moment,,http://momentjs.com,Copyright (c) JS Foundation and other contributors
monaco-editor,0.14.3,true,New version and not exempt,,Apache-2.0 MIT PostgreSQL,MIT,Approved,monaco-editor,monaco-editor,,https://github.com/Microsoft/monaco-editor,Copyright (c) 2016 - present Microsoft Corporation
monorepo-symlink-test,0.0.0,false,Previously pedigree reviewed,2,,MIT,Approved | Reference Only,resolve/test/resolver/multirepo,monorepo-symlink-test,,,
morgan,1.9.1,false,Exempt - Version closely related to 1.9.0,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/morgan,morgan,,,Copyright (c) 2014 Jonathan Ong <me@jongleberry.com>
move-concurrently,1.0.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,move-concurrently,move-concurrently,,https://www.npmjs.com/package/move-concurrently,Copyright (c) 2017- Rebecca Turner
ms,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/body-parser/node_modules/ms,ms,,,Copyright (c) 2016 Zeit- Inc.
ms,2.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/send/node_modules/ms,ms,,,Copyright (c) 2016 Zeit- Inc.
ms,2.1.2,false,Exempt - Version closely related to 2.1.1,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/ms,ms,,,Copyright (c) 2016 Zeit- Inc.
multicast-dns,6.2.3,false,Previously pedigree reviewed,2,MIT,MIT,Approved,multicast-dns,multicast-dns,,https://github.com/mafintosh/multicast-dns,Copyright (c) 2015 Mathias Buus
multicast-dns-service-types,1.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,multicast-dns-service-types,multicast-dns-service-types,,https://github.com/mafintosh/multicast-dns-service-types,Copyright (c) 2015 Mathias Buus
nan,2.14.0,false,Previously pedigree reviewed,2,MIT UNKNOWN,MIT,Needs Review,nan,nan,,https://github.com/nodejs/nan,Copyright (c) 2018 NAN contributors
nanomatch,1.2.13,false,Exempt - Version closely related to 1.2.6,2,MIT,MIT,Approved,nanomatch,nanomatch,,https://github.com/micromatch/nanomatch,Copyright (c) 2016-2018- Jon Schlinkert.
napi-build-utils,1.0.0,false,Previously pedigree reviewed,2,MIT,,Approved,napi-build-utils/napi-build-utils-1.0.0.tgz/napi-build-utils-1.0.0.tar/package/napi-build-utils-1.0.0.tgz/napi-build-utils-1.0.0.tar/package/napi-build-utils-1.0.0.tgz,napi-build-utils,,https://github.com/inspiredware/napi-build-utils,Copyright (c) 2018 inspiredware
napi-build-utils,1.0.1,false,Exempt - Version closely related to 1.0.0,2,MIT,MIT,Approved,napi-build-utils,napi-build-utils,,https://github.com/inspiredware/napi-build-utils,Copyright (c) 2018 inspiredware
nconf,0.10.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,nconf,nconf,,https://github.com/flatiron/nconf,Copyright (C) 2011 Charlie Robbins and the Contributors.
needle,2.3.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/needle,needle,,https://github.com/tomas/needle,Copyright (c) Fork- Ltd.
needle,2.4.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,needle,needle,,https://github.com/tomas/needle,Copyright (c) Fork- Ltd.
negotiator,0.6.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/negotiator,negotiator,,,Copyright (c) 2012-2014 Federico Romero
neo-async,2.6.1,false,Exempt - Version closely related to 2.6.0,2,MIT UNKNOWN,MIT,Needs Review,neo-async,neo-async,,https://github.com/suguru03/neo-async,Copyright (c) 2014-2018 Suguru Motegi
nice-try,1.0.5,false,Previously pedigree reviewed,2,MIT,MIT,Approved,nice-try,nice-try,,https://github.com/electerious/nice-try,Copyright (c) 2018 Tobias Reich
node-libs-browser,2.2.1,false,Exempt - Version closely related to 2.2.0,2,MIT,MIT,Approved,node-libs-browser,node-libs-browser,,http://github.com/webpack/node-libs-browser,Copyright (c) 2012 Tobias Koppers
node-pre-gyp,0.12.0,false,Exempt - Expected license matched,2,BSD-3-Clause,BSD-3-Clause,Approved,fsevents/node_modules/node-pre-gyp,node-pre-gyp,,https://github.com/mapbox/node-pre-gyp,Copyright (c)- Mapbox  All rights reserved.
noop-logger,0.1.1,false,Previously pedigree reviewed,2,,MIT,Approved | Reference Only,noop-logger,noop-logger,,https://github.com/segmentio/noop-logger,
nopt,4.0.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,fsevents/node_modules/nopt,nopt,,https://github.com/npm/nopt,Copyright (c) Isaac Z. Schlueter and Contributors
normalize-path,2.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,anymatch/node_modules/normalize-path,normalize-path,,https://github.com/jonschlinkert/normalize-path,Copyright (c) 2014-2017- Jon Schlinkert
normalize-path,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,normalize-path,normalize-path,,https://github.com/jonschlinkert/normalize-path,Copyright (c) 2014-2018- Jon Schlinkert.
npm-bundled,1.0.6,false,Exempt - Version closely related to 1.0.3,2,ISC,ISC,Approved,fsevents/node_modules/npm-bundled,npm-bundled,,https://github.com/npm/npm-bundled,Copyright (c) npm- Inc. and Contributors
npm-packlist,1.4.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,fsevents/node_modules/npm-packlist,npm-packlist,,https://www.npmjs.com/package/npm-packlist,Copyright (c) Isaac Z. Schlueter and Contributors
npm-run-path,2.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,npm-run-path,npm-run-path,,https://github.com/sindresorhus/npm-run-path,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
npmlog,4.1.2,false,Exempt - Version closely related to 4.1.0,2,ISC,ISC,Approved,fsevents/node_modules/npmlog,npmlog,,https://github.com/npm/npmlog,Copyright (c) Isaac Z. Schlueter and Contributors
number-is-nan,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/number-is-nan,number-is-nan,,https://github.com/sindresorhus/number-is-nan,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
nw-pre-gyp-module-test,0.0.1,false,Previously pedigree reviewed,2,,,No license information available,fsevents/node_modules/node-pre-gyp/lib/util/nw-pre-gyp,nw-pre-gyp-module-test,,,
oauth-sign,0.9.0,false,Previously pedigree reviewed,2,Apache-2.0,Apache-2.0,Approved,oauth-sign,oauth-sign,,https://github.com/mikeal/oauth-sign,
object-assign,4.1.1,false,Exempt - Version closely related to 4.1.0,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/object-assign,object-assign,,,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
object-copy,0.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,object-copy,object-copy,,https://github.com/jonschlinkert/object-copy,Copyright (c) 2016- Jon Schlinkert.
object-keys,1.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,object-keys,object-keys,,https://github.com/ljharb/object-keys,Copyright (C) 2013 Jordan Harband
object-visit,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,object-visit,object-visit,,https://github.com/jonschlinkert/object-visit,Copyright (c) 2015- 2017- Jon Schlinkert
object.getownpropertydescriptors,2.0.3,false,Previously pedigree reviewed,2,MIT,MIT,Approved,object.getownpropertydescriptors,object.getownpropertydescriptors,,https://github.com/ljharb/object.getownpropertydescriptors,Copyright (c) 2015 Jordan Harband
object.omit,2.0.1,false,Exempt - Version closely related to 2.0.0,2,MIT,MIT,Approved,object.omit,object.omit,,https://github.com/jonschlinkert/object.omit,Copyright (c) 2014-2016- Jon Schlinkert
object.pick,1.3.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,object.pick,object.pick,,https://github.com/jonschlinkert/object.pick,Copyright (c) 2014-2016- Jon Schlinkert.
obuf,1.1.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,obuf,obuf,,https://github.com/indutny/offset-buffer,Copyright Fedor Indutny- 2015.
on-finished,2.3.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/on-finished,on-finished,,,Copyright (c) 2013 Jonathan Ong <me@jongleberry.com>
on-headers,1.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/on-headers,on-headers,,,Copyright (c) 2014 Douglas Christopher Wilson
once,1.4.0,false,Previously pedigree reviewed,2,ISC,ISC,Approved,fsevents/node_modules/once,once,,https://github.com/isaacs/once,Copyright (c) Isaac Z. Schlueter and Contributors
opn,5.5.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,opn,opn,,https://github.com/sindresorhus/opn,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
original,1.0.2,false,Exempt - Version closely related to 1.0.0,2,MIT,MIT,Approved,original,original,,https://github.com/unshiftio/original,Copyright (c) 2015 Unshift.io- Arnout Kazemier-  the Contributors.
os-browserify,0.3.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,os-browserify,os-browserify,,https://github.com/CoderPuppy/os-browserify,Copyright (c) 2017 CoderPuppy
os-homedir,1.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/os-homedir,os-homedir,,https://github.com/sindresorhus/os-homedir,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
os-locale,1.4.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,os-locale,os-locale,,https://github.com/sindresorhus/os-locale,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
os-locale,3.1.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,webpack-cli/node_modules/os-locale,os-locale,,https://github.com/sindresorhus/os-locale,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
os-tmpdir,1.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/os-tmpdir,os-tmpdir,,https://github.com/sindresorhus/os-tmpdir,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
osenv,0.1.5,false,Previously pedigree reviewed,2,ISC,ISC,Approved,fsevents/node_modules/osenv,osenv,,https://github.com/npm/osenv,Copyright (c) Isaac Z. Schlueter and Contributors
p-defer,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,p-defer,p-defer,,https://github.com/sindresorhus/p-defer,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-finally,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,p-finally,p-finally,,https://github.com/sindresorhus/p-finally,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-is-promise,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,p-is-promise,p-is-promise,,https://github.com/sindresorhus/p-is-promise,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-locate,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,import-local/node_modules/p-locate,p-locate,,https://github.com/sindresorhus/p-locate,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-locate,4.1.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,p-locate,p-locate,,https://github.com/sindresorhus/p-locate,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-map,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,p-map,p-map,,https://github.com/sindresorhus/p-map,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-retry,3.0.1,true,New package and not exempt,,MIT,MIT,Approved,p-retry,p-retry,,https://github.com/sindresorhus/p-retry,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-try,2.2.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,p-try,p-try,,https://github.com/sindresorhus/p-try,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
package,unknown,true,New version and not exempt,,,,No license information available,resolve/test/resolver/incorrect_main,package,,,
pako,1.0.10,false,Exempt - Version closely related to 1.0.3,2,MIT Zlib,,Approved,pako,pako,,https://github.com/nodeca/pako,Copyright (C) 2014-2017 by Vitaly Puzrin and Andrei Tuputcyn
parse-duration,0.1.1,false,Previously pedigree reviewed,2,,MIT,Approved | Reference Only,parse-duration,parse-duration,,https://github.com/jkroso/parse-duration,
parse-glob,3.0.4,false,Previously pedigree reviewed,2,MIT,MIT,Approved,parse-glob,parse-glob,,https://github.com/jonschlinkert/parse-glob,Copyright (c) 2015- Jon Schlinkert.
parse-ms,2.1.0,true,New package and not exempt,,MIT,MIT,Approved,parse-ms,parse-ms,,https://github.com/sindresorhus/parse-ms,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
parse-passwd,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,parse-passwd,parse-passwd,,https://github.com/doowb/parse-passwd,Copyright (c) 2016 Brian Woodward
parseurl,1.3.3,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/parseurl,parseurl,,,Copyright (c) 2014 Jonathan Ong <me@jongleberry.com>
pascalcase,0.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,pascalcase,pascalcase,,https://github.com/jonschlinkert/pascalcase,Copyright (c) 2015- Jon Schlinkert.
path-browserify,0.0.1,false,Exempt - Version closely related to 0.0.0,2,MIT,MIT,Approved,path-browserify,path-browserify,,https://github.com/substack/path-browserify,
path-dirname,1.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,path-dirname,path-dirname,,https://github.com/es128/path-dirname,Copyright (c) Elan Shanker and Node.js contributors. All rights reserved.
path-exists,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,import-local/node_modules/path-exists,path-exists,,https://github.com/sindresorhus/path-exists,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
path-exists,4.0.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,path-exists,path-exists,,https://github.com/sindresorhus/path-exists,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
path-is-absolute,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/path-is-absolute,path-is-absolute,,https://github.com/sindresorhus/path-is-absolute,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
path-is-inside,1.0.2,false,Previously pedigree reviewed,2,KEYWORD MIT UNKNOWN WTFPL,WTFPL,Needs Review,path-is-inside,path-is-inside,,https://github.com/domenic/path-is-inside,Copyright © 2013–2016 Domenic Denicola <d@domenic.me>
path-key,2.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,path-key,path-key,,https://github.com/sindresorhus/path-key,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
path-parse,1.0.6,false,Exempt - Version closely related to 1.0.5,2,MIT,MIT,Approved,path-parse,path-parse,,https://github.com/jbgutierrez/path-parse,Copyright (c) 2015 Javier Blanco
path-to-regexp,0.1.7,false,Exempt - Version closely related to 0.1.3,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/path-to-regexp,path-to-regexp,,,Copyright (c) 2014 Blake Embrey (hello@blakeembrey.com)
pbkdf2,3.0.17,false,Previously pedigree reviewed,2,MIT,MIT,Approved,pbkdf2,pbkdf2,,https://github.com/crypto-browserify/pbkdf2,Copyright (c) 2014 Daniel Cousens
pend,1.2.0,false,Previously pedigree reviewed,2,MIT UNKNOWN,MIT,Needs Review,pend,pend,,https://github.com/andrewrk/node-pend,Copyright (c) 2014 Andrew Kelley
performance-now,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,performance-now,performance-now,,https://github.com/braveg1rl/performance-now,Copyright (c) 2013 Braveg1rl
pify,2.3.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,globby/node_modules/pify,pify,,https://github.com/sindresorhus/pify,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
pify,4.0.1,false,Exempt - Version closely related to 4.0.0,2,MIT,MIT,Approved,pify,pify,,https://github.com/sindresorhus/pify,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
pinkie,2.0.4,false,Exempt - Version closely related to 2.0.1,2,MIT,MIT,Approved,pinkie,pinkie,,https://github.com/floatdrop/pinkie,Copyright (c) Vsevolod Strukchinsky <floatdrop@gmail.com> (github.com/floatdrop)
pinkie-promise,2.0.1,false,Exempt - Version closely related to 2.0.0,2,MIT,MIT,Approved,pinkie-promise,pinkie-promise,,https://github.com/floatdrop/pinkie-promise,Copyright (c) Vsevolod Strukchinsky <floatdrop@gmail.com> (github.com/floatdrop)
pkg-dir,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,import-local/node_modules/pkg-dir,pkg-dir,,https://github.com/sindresorhus/pkg-dir,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
pkg-dir,4.2.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,pkg-dir,pkg-dir,,https://github.com/sindresorhus/pkg-dir,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
posix-character-classes,0.1.1,false,Previously pedigree reviewed,2,CC-BY-SA-3.0 MIT,MIT,Needs Legal Approval,posix-character-classes,posix-character-classes,,https://github.com/jonschlinkert/posix-character-classes,Copyright (c) 2016-2017- Jon Schlinkert
postcss-modules-extract-imports,2.0.0,false,Previously pedigree reviewed,2,ISC,ISC,Approved,postcss-modules-extract-imports,postcss-modules-extract-imports,,https://github.com/css-modules/postcss-modules-extract-imports,Copyright 2015 Glen Maddern
postcss-modules-local-by-default,3.0.2,false,Exempt - Expected license matched,2,MIT,MIT,Approved,postcss-modules-local-by-default,postcss-modules-local-by-default,,https://github.com/css-modules/postcss-modules-local-by-default,Copyright 2015 Mark Dalgleish <mark.john.dalgleish@gmail.com>
postcss-modules-scope,2.1.0,false,Previously pedigree reviewed,2,ISC UNKNOWN,ISC,Needs Review,postcss-modules-scope,postcss-modules-scope,,https://github.com/css-modules/postcss-modules-scope,Copyright (c) 2015- Glen Maddern
postcss-modules-values,3.0.0,true,New version and not exempt,,ISC UNKNOWN,ISC,Needs Review,postcss-modules-values,postcss-modules-values,,https://github.com/css-modules/postcss-modules-values,Copyright (c) 2015- Glen Maddern
postcss-selector-parser,6.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,postcss-selector-parser,postcss-selector-parser,,https://github.com/postcss/postcss-selector-parser,Copyright (c) Ben Briggs <beneb.info@gmail.com> (http://beneb.info)
preserve,0.2.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,preserve,preserve,,https://github.com/jonschlinkert/preserve,Copyright (c) 2014-2015- Jon Schlinkert.
pretty-ms,5.0.0,true,New package and not exempt,,MIT,MIT,Approved,pretty-ms,pretty-ms,,https://github.com/sindresorhus/pretty-ms,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
process,0.11.10,false,Exempt - Version closely related to 0.11.9,2,MIT,MIT,Approved,process,process,,https://github.com/shtylman/node-process,Copyright (c) 2013 Roman Shtylman <shtylman@gmail.com>
process-nextick-args,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/process-nextick-args,process-nextick-args,,https://github.com/calvinmetcalf/process-nextick-args,# Copyright (c) 2015 Calvin Metcalf
process-nextick-args,2.0.1,false,Exempt - Version closely related to 2.0.0,2,MIT,MIT,Approved,process-nextick-args,process-nextick-args,,https://github.com/calvinmetcalf/process-nextick-args,# Copyright (c) 2015 Calvin Metcalf
promise-inflight,1.0.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,promise-inflight,promise-inflight,,https://github.com/iarna/promise-inflight,Copyright (c) 2017- Rebecca Turner
prop-types,15.7.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,prop-types,prop-types,,https://facebook.github.io/react/,Copyright (c) 2013-present- Facebook- Inc.
properties-parser,0.3.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,properties-parser,properties-parser,,https://github.com/xavi-/node-properties-parser,
proxy-addr,2.0.5,false,Exempt - Version closely related to 2.0.2,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/proxy-addr,proxy-addr,,,Copyright (c) 2014-2016 Douglas Christopher Wilson
prr,1.0.1,false,Exempt - Expected license matched,2,MIT,MIT,Approved,prr,prr,,https://github.com/rvagg/prr,Copyright (c) 2014 Rod Vagg
public-encrypt,4.0.3,false,Exempt - Version closely related to 4.0.0,2,MIT,MIT,Approved,public-encrypt,public-encrypt,,https://github.com/crypto-browserify/publicEncrypt,Copyright (c) 2017 Calvin Metcalf
pump,2.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,pumpify/node_modules/pump,pump,,https://github.com/mafintosh/pump,Copyright (c) 2014 Mathias Buus
pump,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,pump,pump,,https://github.com/mafintosh/pump,Copyright (c) 2014 Mathias Buus
pumpify,1.5.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,pumpify,pumpify,,https://github.com/mafintosh/pumpify,Copyright (c) 2014 Mathias Buus
punycode,1.3.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,node-libs-browser/node_modules/url/node_modules/punycode,punycode,,https://mths.be/punycode,Copyright Mathias Bynens <https://mathiasbynens.be/>
punycode,1.4.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,node-libs-browser/node_modules/punycode,punycode,,https://mths.be/punycode,Copyright Mathias Bynens <https://mathiasbynens.be/>
punycode,2.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,punycode,punycode,,https://mths.be/punycode,Copyright Mathias Bynens <https://mathiasbynens.be/>
